PageURL,Type,variable,value
srv136.services.gc.ca/sc/msca-mdsc/portal-portail/pro/ei-ae/meiio-mraed/Pages/MyPayments.aspx,Employment and Social Development ,4.1.2018,1115232
www.canada.ca/en/sr.html,Canada.Ca Home Page,4.1.2018,661
srv136.services.gc.ca/sc/msca-mdsc/portal-portail/pro/ei-ae/meiio-mraed/Pages/MyCurrentClaim.aspx,Employment and Social Development ,4.1.2018,676466
www.canada.ca/en/revenue-agency/services/e-services/cra-login-services.html,Taxes,4.1.2018,2768101
www.canada.ca/fr/emploi-developpement-social/services/mon-dossier/acceder.html,Employment and Social Development ,4.1.2018,781604
www.canada.ca/home.html,Canada.Ca Home Page,4.1.2018,916997
srv136.services.gc.ca/sc/msca-mdsc/portal-portail/pro/ei-ae/meiio-mraed/Pages/MyRoeList.aspx,Employment and Social Development ,4.1.2018,724069
www1.canada.ca/en/logout/msca.html,Canada.Ca Home Page,4.1.2018,730101
www.canada.ca/en/immigration-refugees-citizenship/services/application/check-status.html,Immigration,4.1.2018,1103753
www.canada.ca/fr/emploi-developpement-social/services/mon-dossier.html,Employment and Social Development ,4.1.2018,557234
www.canada.ca/en/sr/srb.html,Canada.Ca Search,4.1.2018,2718736
www.canada.ca/en/immigration-refugees-citizenship/services/visit-canada.html,Immigration,4.1.2018,1035093
www.canada.ca/fr/agence-revenu/services/services-electroniques/services-electroniques-particuliers/dossier-particuliers.html,Taxes,4.1.2018,1690077
www.canada.ca/en/services/taxes/income-tax.html,Taxes,4.1.2018,1671230
www.canada.ca/fr.html,Canada.Ca Home Page,4.1.2018,514606
www.canada.ca/en/immigration-refugees-citizenship/services/immigrate-canada.html,Immigration,4.1.2018,737454
www.canada.ca/en/revenue-agency/services/e-services/e-services-businesses/business-account.html,Revenue,4.1.2018,863255
www.canada.ca/en/services/immigration-citizenship/search.html,Immigration,4.1.2018,986896
www.canada.ca/fr/agence-revenu.html,Taxes,4.1.2018,1380141
www.canada.ca/en/revenue-agency/services/e-services/e-services-businesses/payroll-deductions-online-calculator.html,Taxes,4.1.2018,532835
www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides.html,Immigration,4.1.2018,750057
www.canada.ca/en/revenue-agency/services/e-services/e-services-businesses/gst-hst-netfile/gst-hst-netfile-ready-file-online-check-list.html,Taxes,4.1.2018,929292
www.canada.ca/fr/services/prestations/ae/assurance-emploi-declaration-internet.html,Employment and Social Development ,4.1.2018,323556
www.canada.ca/en/revenue-agency/corporate/contact-information/telephone-numbers.html,Taxes,4.1.2018,1166023
www.canada.ca/en/revenue-agency/services/e-services/auto-fill-return-express-noa.html,Taxes,4.1.2018,3315343
www.canada.ca/en/immigration-refugees-citizenship/services/come-canada-tool.html,Immigration,4.1.2018,635571
www.canada.ca/en/employment-social-development/programs/ei/ei-list/ei-roe/access-roe.html,Employment and Social Development ,4.1.2018,367097
www.canada.ca/fr/services/prestations/ae.html,Employment and Social Development ,4.1.2018,268079
www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/compte.html,Immigration,4.1.2018,506105
www.canada.ca/en/services/benefits/ei/ei-regular-benefit.html,Employment and Social Development ,4.1.2018,252224
www.canada.ca/en/immigration-refugees-citizenship/services/immigrate-canada/express-entry.html,Immigration,4.1.2018,542968
www1.canada.ca/en/esdc/service-canada.html,Employment and Social Development ,4.1.2018,594291
www.canada.ca/en/services/jobs/opportunities.html,Jobs,4.1.2018,312867
www.canada.ca/en/revenue-agency/search.html,Taxes,4.1.2018,846353
www.canada.ca/en/public-service-commission/jobs/services/gc-jobs.html,Jobs,4.1.2018,464887
www.canada.ca/en/immigration-refugees-citizenship/services/visit-canada/eta.html,Immigration,4.1.2018,560666
www.canada.ca/en/services/benefits/calendar.html,Benefits,4.1.2018,256188
srv136.services.gc.ca/sc/msca-mdsc/portal-portail/pro/ei-ae/meiio-mraed/Pages/MyPaymentDetails.aspx,Employment and Social Development ,4.1.2018,328690
www.canada.ca/en/revenue-agency/services/e-services/e-services-businesses/gst-hst-netfile.html,Taxes,4.1.2018,706568
www.canada.ca/en/revenue-agency/corporate/contact-information.html,Taxes,4.1.2018,784546
www.canada.ca/en/services/taxes.html,Taxes,4.1.2018,737354
www23.statcan.gc.ca/imdb/p3VD.pl,Other,4.1.2018,992627
recherche-search.gc.ca/rGs/s_r,Canada.Ca Search,4.1.2018,516092
www.canada.ca/fr/emploi-developpement-social/ministere/portefeuille/service-canada.html,Employment and Social Development ,4.1.2018,208268
www.canada.ca/en/immigration-refugees-citizenship/services/visit-canada/eta/apply.html,Immigration,4.1.2018,519914
www.canada.ca/fr/services/immigration-citoyennete.html,Immigration,4.1.2018,410453
www.canada.ca/en/employment-social-development/services/my-account/before-register.html,Employment and Social Development ,4.1.2018,300113
www.canada.ca/en/public-service-commission/jobs/services/public-service-jobs.html,Jobs,4.1.2018,25136
www.canada.ca/en/immigration-refugees-citizenship/services/work-canada.html,Immigration,4.1.2018,373127
www.canada.ca/en/contact.html,Canada.ca Contact page,4.1.2018,262776
www.canada.ca/en/immigration-refugees-citizenship/services/application/check-processing-times.html,Immigration,4.1.2018,99
www.canada.ca/en/services/jobs/opportunities/government.html,Jobs,4.1.2018,235311
www.canada.ca/en/services/taxes/income-tax/personal-income-tax.html,Taxes,4.1.2018,787596
www.canada.ca/en/services/benefits/publicpensions/cpp/old-age-security/payments.html,Benefits,4.1.2018,228497
www.canada.ca/en/services/benefits.html,Benefits,4.1.2018,176626
www.canada.ca/en/immigration-refugees-citizenship/services/visit-canada/eta/apply-passport-information.html,Immigration,4.1.2018,376278
www.canada.ca/en/revenue-agency/services/e-services/cra-login-services/cra-login-services-register-forgot-your-user.html,Taxes,4.1.2018,726194
www.canada.ca/en/services/benefits/ei/ei-regular-benefit/apply.html,Benefits,4.1.2018,146954
www.canada.ca/en/revenue-agency/services/e-services/e-services-individuals/account-individuals/help-account.html,Taxes,4.1.2018,772838
www.canada.ca/en/immigration-refugees-citizenship/services/study-canada.html,Immigration,4.1.2018,340691
www.canada.ca/en/immigration-refugees-citizenship/services/visit-canada/apply-visitor-visa.html,Immigration,4.1.2018,317784
www.canada.ca/en/services/benefits/publicpensions/cpp.html,Benefits,4.1.2018,198197
www.canada.ca/en/revenue-agency/services/e-services/payment-save-time-pay-online.html,Taxes,4.1.2018,558298
www.canada.ca/en/revenue-agency/services/e-services/e-services-individuals/mycra.html,Taxes,4.1.2018,678616
www.canada.ca/en/revenue-agency/services/make-a-payment-canada-revenue-agency.html,Taxes,4.1.2018,927003
srv136.services.gc.ca/sc/msca-mdsc/portal-portail/pro/portal/page/portal/msca/private/faces/oracle/webcenter/portalapp/pages/message-centre.jspx,Employment and Social Development ,4.1.2018,270794
www.canada.ca/en/employment-social-development/corporate/contact/ei-individual.html,Employment and Social Development ,4.1.2018,189622
www.canada.ca/en/immigration-refugees-citizenship/services/immigrate-canada/express-entry/works.html,Immigration,4.1.2018,251616
www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/application-canadian-citizenship-adults.html,Immigration,4.1.2018,325904
www1.canada.ca/fr/deconnexion/mdsc.html,Employment and Social Development ,4.1.2018,174036
www.canada.ca/en/services/benefits/publicpensions/cpp/cpp-benefit/amount.html,Benefits,4.1.2018,185255
www.canada.ca/en/services/taxes/gsthst.html,Taxes,4.1.2018,357813
search-recherche.gc.ca/rGs/s_r,Canada.Ca Search,4.1.2018,523329
www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/guide-5256-applying-visitor-visa-temporary-resident-visa.html,Immigration,4.1.2018,377648
www.canada.ca/fr/services/prestations/ae/assurance-emploi-reguliere.html,Employment and Social Development ,4.1.2018,95400
www.canada.ca/en/immigration-refugees-citizenship/services/immigrate-canada/express-entry/become-candidate/eligibility/find-national-occupation-code.html,Immigration,4.1.2018,510820
www.canada.ca/en/immigration-refugees-citizenship/services/immigrate-canada/express-entry/eligibility/find-national-occupation-code.html,Immigration,4.1.2018,0
www.canada.ca/fr/sr.html,Canada.Ca Home Page,4.1.2018,105
www.canada.ca/en/revenue-agency/services/child-family-benefits/benefit-payment-dates.html,Taxes,4.1.2018,187836
www.canada.ca/en/services/benefits/ei/ei-apply-online.html,Benefits,4.1.2018,125020
www.canada.ca/en/services/benefits/ei/ei-regular-benefit/eligibility.html,Benefits,4.1.2018,128264
www.canada.ca/en/immigration-refugees-citizenship/services/canadian-citizenship.html,Immigration,4.1.2018,256088
www.canada.ca/en/immigration-refugees-citizenship/corporate/contact-ircc.html,Immigration,4.1.2018,250629
www.canada.ca/en/services/benefits/publicpensions/cpp/old-age-security.html,Benefits,4.1.2018,149633
www.canada.ca/en/immigration-refugees-citizenship/services/canadian-passports.html,Immigration,4.1.2018,261528
www.canada.ca/en/employment-social-development.html,Employment and Social Development ,4.1.2018,128233
www.canada.ca/en/revenue-agency.html,Taxes,5.1.2018,6192861
srv136.services.gc.ca/sc/msca-mdsc/portal-portail/pro/portal/page/portal/msca/private/faces/oracle/webcenter/portalapp/pages/home.jspx,Employment and Social Development ,5.1.2018,3569932
www.canada.ca/en/revenue-agency/services/e-services/e-services-individuals/account-individuals.html,Taxes,5.1.2018,6658781
www.canada.ca/en/employment-social-development/services/my-account/access.html,Employment and Social Development ,5.1.2018,2896493
www.canada.ca/en/immigration-refugees-citizenship/services/application/account.html,Immigration,5.1.2018,5910391
www.canada.ca/en/employment-social-development/services/my-account.html,Employment and Social Development ,5.1.2018,2306730
www.canada.ca/en/services/immigration-citizenship.html,Immigration,5.1.2018,4352545
www.canada.ca/en.html,Canada.Ca Home Page,5.1.2018,2515383
www.canada.ca/en/employment-social-development/corporate/portfolio/service-canada.html,Employment and Social Development ,5.1.2018,1204401
srv136.services.gc.ca/sc/msca-mdsc/portal-portail/pro/portal/page/portal/msca/private/faces/oracle/webcenter/portalapp/pages/ei-correspondence.jspx,Employment and Social Development ,5.1.2018,1440202
www.canada.ca/en/services/benefits/ei/ei-internet-reporting.html,Benefits,5.1.2018,955966
www.canada.ca/en/revenue-agency/services/e-services/represent-a-client.html,Taxes,5.1.2018,1763342
www.canada.ca/en/services/benefits/ei.html,Benefits,5.1.2018,697673
www.canada.ca/en/immigration-refugees-citizenship/services/application.html,Immigration,5.1.2018,1779053
srv136.services.gc.ca/sc/msca-mdsc/portal-portail/pro/ei-ae/meiio-mraed/Pages/MyPayments.aspx,Employment and Social Development ,5.1.2018,887844
www.canada.ca/en/sr.html,Canada.Ca Home Page,5.1.2018,122
srv136.services.gc.ca/sc/msca-mdsc/portal-portail/pro/ei-ae/meiio-mraed/Pages/MyCurrentClaim.aspx,Employment and Social Development ,5.1.2018,735719
www.canada.ca/en/revenue-agency/services/e-services/cra-login-services.html,Taxes,5.1.2018,1446370
www.canada.ca/fr/emploi-developpement-social/services/mon-dossier/acceder.html,Employment and Social Development ,5.1.2018,636836
www.canada.ca/home.html,Canada.Ca Home Page,5.1.2018,821119
srv136.services.gc.ca/sc/msca-mdsc/portal-portail/pro/ei-ae/meiio-mraed/Pages/MyRoeList.aspx,Employment and Social Development ,5.1.2018,650580
www1.canada.ca/en/logout/msca.html,Canada.Ca Home Page,5.1.2018,576172
www.canada.ca/en/immigration-refugees-citizenship/services/application/check-status.html,Immigration,5.1.2018,1195814
www.canada.ca/fr/emploi-developpement-social/services/mon-dossier.html,Employment and Social Development ,5.1.2018,445893
www.canada.ca/en/sr/srb.html,Canada.Ca Search,5.1.2018,1144000
www.canada.ca/en/immigration-refugees-citizenship/services/visit-canada.html,Immigration,5.1.2018,1126521
www.canada.ca/fr/agence-revenu/services/services-electroniques/services-electroniques-particuliers/dossier-particuliers.html,Taxes,5.1.2018,1070597
www.canada.ca/en/services/taxes/income-tax.html,Taxes,5.1.2018,769079
www.canada.ca/fr.html,Canada.Ca Home Page,5.1.2018,441676
www.canada.ca/en/immigration-refugees-citizenship/services/immigrate-canada.html,Immigration,5.1.2018,744241
www.canada.ca/en/revenue-agency/services/e-services/e-services-businesses/business-account.html,Revenue,5.1.2018,698167
www.canada.ca/en/services/immigration-citizenship/search.html,Immigration,5.1.2018,976002
www.canada.ca/fr/agence-revenu.html,Taxes,5.1.2018,793678
www.canada.ca/en/revenue-agency/services/e-services/e-services-businesses/payroll-deductions-online-calculator.html,Taxes,5.1.2018,553450
www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides.html,Immigration,5.1.2018,830510
www.canada.ca/en/revenue-agency/services/e-services/e-services-businesses/gst-hst-netfile/gst-hst-netfile-ready-file-online-check-list.html,Taxes,5.1.2018,437400
www.canada.ca/fr/services/prestations/ae/assurance-emploi-declaration-internet.html,Employment and Social Development ,5.1.2018,268631
www.canada.ca/en/revenue-agency/corporate/contact-information/telephone-numbers.html,Taxes,5.1.2018,653740
www.canada.ca/en/revenue-agency/services/e-services/auto-fill-return-express-noa.html,Taxes,5.1.2018,350879
www.canada.ca/en/immigration-refugees-citizenship/services/come-canada-tool.html,Immigration,5.1.2018,705030
www.canada.ca/en/employment-social-development/programs/ei/ei-list/ei-roe/access-roe.html,Employment and Social Development ,5.1.2018,425596
www.canada.ca/fr/services/prestations/ae.html,Employment and Social Development ,5.1.2018,235784
www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/compte.html,Immigration,5.1.2018,591126
www.canada.ca/en/services/benefits/ei/ei-regular-benefit.html,Employment and Social Development ,5.1.2018,230961
www.canada.ca/en/immigration-refugees-citizenship/services/immigrate-canada/express-entry.html,Immigration,5.1.2018,543760
www1.canada.ca/en/esdc/service-canada.html,Employment and Social Development ,5.1.2018,475140
www.canada.ca/en/services/jobs/opportunities.html,Jobs,5.1.2018,323272
www.canada.ca/en/revenue-agency/search.html,Taxes,5.1.2018,953344
www.canada.ca/en/public-service-commission/jobs/services/gc-jobs.html,Jobs,5.1.2018,462250
www.canada.ca/en/immigration-refugees-citizenship/services/visit-canada/eta.html,Immigration,5.1.2018,660966
www.canada.ca/en/services/benefits/calendar.html,Benefits,5.1.2018,271902
srv136.services.gc.ca/sc/msca-mdsc/portal-portail/pro/ei-ae/meiio-mraed/Pages/MyPaymentDetails.aspx,Employment and Social Development ,5.1.2018,279061
www.canada.ca/en/revenue-agency/services/e-services/e-services-businesses/gst-hst-netfile.html,Taxes,5.1.2018,329500
www.canada.ca/en/revenue-agency/corporate/contact-information.html,Taxes,5.1.2018,507226
www.canada.ca/en/services/taxes.html,Taxes,5.1.2018,364428
www23.statcan.gc.ca/imdb/p3VD.pl,Other,5.1.2018,674797
recherche-search.gc.ca/rGs/s_r,Canada.Ca Search,5.1.2018,830244
www.canada.ca/fr/emploi-developpement-social/ministere/portefeuille/service-canada.html,Employment and Social Development ,5.1.2018,173568
www.canada.ca/en/immigration-refugees-citizenship/services/visit-canada/eta/apply.html,Immigration,5.1.2018,612058
